sample_id,cell_id,cell_name,nwb_file_name
20190424_sample_5,NCFRS-5,sub-mouse-NCFRS_ses-20190424-sample-5_slice-20190424-slice-5_cell-20190424-sample-5_icephys,sub-mouse-NCFRS_ses-20190424-sample-5_slice-20190424-slice-5_cell-20190424-sample-5_icephys.nwb
20190424_sample_6,NCFRS-6,sub-mouse-NCFRS_ses-20190424-sample-6_slice-20190424-slice-6_cell-20190424-sample-6_icephys,sub-mouse-NCFRS_ses-20190424-sample-6_slice-20190424-slice-6_cell-20190424-sample-6_icephys.nwb
20190424_sample_7,NCFRS-7,sub-mouse-NCFRS_ses-20190424-sample-7_slice-20190424-slice-7_cell-20190424-sample-7_icephys,sub-mouse-NCFRS_ses-20190424-sample-7_slice-20190424-slice-7_cell-20190424-sample-7_icephys.nwb
20190425_sample_1,EOYBJ-1,sub-mouse-EOYBJ_ses-20190425-sample-1_slice-20190425-slice-1_cell-20190425-sample-1_icephys,sub-mouse-EOYBJ_ses-20190425-sample-1_slice-20190425-slice-1_cell-20190425-sample-1_icephys.nwb
20190425_sample_12,XRMEW-12,sub-mouse-XRMEW_ses-20190425-sample-12_slice-20190425-slice-12_cell-20190425-sample-12_icephys,sub-mouse-XRMEW_ses-20190425-sample-12_slice-20190425-slice-12_cell-20190425-sample-12_icephys.nwb
20190425_sample_13,XRMEW-13,sub-mouse-XRMEW_ses-20190425-sample-13_slice-20190425-slice-13_cell-20190425-sample-13_icephys,sub-mouse-XRMEW_ses-20190425-sample-13_slice-20190425-slice-13_cell-20190425-sample-13_icephys.nwb
20190425_sample_14,XRMEW-14,sub-mouse-XRMEW_ses-20190425-sample-14_slice-20190425-slice-14_cell-20190425-sample-14_icephys,sub-mouse-XRMEW_ses-20190425-sample-14_slice-20190425-slice-14_cell-20190425-sample-14_icephys.nwb
20190425_sample_16,XRMEW-16,sub-mouse-XRMEW_ses-20190425-sample-16_slice-20190425-slice-16_cell-20190425-sample-16_icephys,sub-mouse-XRMEW_ses-20190425-sample-16_slice-20190425-slice-16_cell-20190425-sample-16_icephys.nwb
20190425_sample_4,EOYBJ-4,sub-mouse-EOYBJ_ses-20190425-sample-4_slice-20190425-slice-4_cell-20190425-sample-4_icephys,sub-mouse-EOYBJ_ses-20190425-sample-4_slice-20190425-slice-4_cell-20190425-sample-4_icephys.nwb
20190425_sample_6,EOYBJ-6,sub-mouse-EOYBJ_ses-20190425-sample-6_slice-20190425-slice-6_cell-20190425-sample-6_icephys,sub-mouse-EOYBJ_ses-20190425-sample-6_slice-20190425-slice-6_cell-20190425-sample-6_icephys.nwb
20190425_sample_7,EOYBJ-7,sub-mouse-EOYBJ_ses-20190425-sample-7_slice-20190425-slice-7_cell-20190425-sample-7_icephys,sub-mouse-EOYBJ_ses-20190425-sample-7_slice-20190425-slice-7_cell-20190425-sample-7_icephys.nwb
20190425_sample_8,EOYBJ-8,sub-mouse-EOYBJ_ses-20190425-sample-8_slice-20190425-slice-8_cell-20190425-sample-8_icephys,sub-mouse-EOYBJ_ses-20190425-sample-8_slice-20190425-slice-8_cell-20190425-sample-8_icephys.nwb
20190425_sample_9,XRMEW-9,sub-mouse-XRMEW_ses-20190425-sample-9_slice-20190425-slice-9_cell-20190425-sample-9_icephys,sub-mouse-XRMEW_ses-20190425-sample-9_slice-20190425-slice-9_cell-20190425-sample-9_icephys.nwb
20190429_sample_1,XAVAR-1,sub-mouse-XAVAR_ses-20190429-sample-1_slice-20190429-slice-1_cell-20190429-sample-1_icephys,sub-mouse-XAVAR_ses-20190429-sample-1_slice-20190429-slice-1_cell-20190429-sample-1_icephys.nwb
20190429_sample_4,XAVAR-4,sub-mouse-XAVAR_ses-20190429-sample-4_slice-20190429-slice-4_cell-20190429-sample-4_icephys,sub-mouse-XAVAR_ses-20190429-sample-4_slice-20190429-slice-4_cell-20190429-sample-4_icephys.nwb
20190429_sample_5,XAVAR-5,sub-mouse-XAVAR_ses-20190429-sample-5_slice-20190429-slice-5_cell-20190429-sample-5_icephys,sub-mouse-XAVAR_ses-20190429-sample-5_slice-20190429-slice-5_cell-20190429-sample-5_icephys.nwb
20190429_sample_6,XAVAR-6,sub-mouse-XAVAR_ses-20190429-sample-6_slice-20190429-slice-6_cell-20190429-sample-6_icephys,sub-mouse-XAVAR_ses-20190429-sample-6_slice-20190429-slice-6_cell-20190429-sample-6_icephys.nwb
20190429_sample_7,XAVAR-7,sub-mouse-XAVAR_ses-20190429-sample-7_slice-20190429-slice-7_cell-20190429-sample-7_icephys,sub-mouse-XAVAR_ses-20190429-sample-7_slice-20190429-slice-7_cell-20190429-sample-7_icephys.nwb
20190430_sample_1,OQKUZ-1,sub-mouse-OQKUZ_ses-20190430-sample-1_slice-20190430-slice-1_cell-20190430-sample-1_icephys,sub-mouse-OQKUZ_ses-20190430-sample-1_slice-20190430-slice-1_cell-20190430-sample-1_icephys.nwb
20190430_sample_10,OQKUZ-10,sub-mouse-OQKUZ_ses-20190430-sample-10_slice-20190430-slice-10_cell-20190430-sample-10_icephys,sub-mouse-OQKUZ_ses-20190430-sample-10_slice-20190430-slice-10_cell-20190430-sample-10_icephys.nwb
20190430_sample_3,OQKUZ-3,sub-mouse-OQKUZ_ses-20190430-sample-3_slice-20190430-slice-3_cell-20190430-sample-3_icephys,sub-mouse-OQKUZ_ses-20190430-sample-3_slice-20190430-slice-3_cell-20190430-sample-3_icephys.nwb
20190430_sample_4,OQKUZ-4,sub-mouse-OQKUZ_ses-20190430-sample-4_slice-20190430-slice-4_cell-20190430-sample-4_icephys,sub-mouse-OQKUZ_ses-20190430-sample-4_slice-20190430-slice-4_cell-20190430-sample-4_icephys.nwb
20190430_sample_5,OQKUZ-5,sub-mouse-OQKUZ_ses-20190430-sample-5_slice-20190430-slice-5_cell-20190430-sample-5_icephys,sub-mouse-OQKUZ_ses-20190430-sample-5_slice-20190430-slice-5_cell-20190430-sample-5_icephys.nwb
20190430_sample_6,OQKUZ-6,sub-mouse-OQKUZ_ses-20190430-sample-6_slice-20190430-slice-6_cell-20190430-sample-6_icephys,sub-mouse-OQKUZ_ses-20190430-sample-6_slice-20190430-slice-6_cell-20190430-sample-6_icephys.nwb
20190430_sample_7,OQKUZ-7,sub-mouse-OQKUZ_ses-20190430-sample-7_slice-20190430-slice-7_cell-20190430-sample-7_icephys,sub-mouse-OQKUZ_ses-20190430-sample-7_slice-20190430-slice-7_cell-20190430-sample-7_icephys.nwb
20190430_sample_8,OQKUZ-8,sub-mouse-OQKUZ_ses-20190430-sample-8_slice-20190430-slice-8_cell-20190430-sample-8_icephys,sub-mouse-OQKUZ_ses-20190430-sample-8_slice-20190430-slice-8_cell-20190430-sample-8_icephys.nwb
20190430_sample_9,OQKUZ-9,sub-mouse-OQKUZ_ses-20190430-sample-9_slice-20190430-slice-9_cell-20190430-sample-9_icephys,sub-mouse-OQKUZ_ses-20190430-sample-9_slice-20190430-slice-9_cell-20190430-sample-9_icephys.nwb
20190501_sample_1,YVQMA-1,sub-mouse-YVQMA_ses-20190501-sample-1_slice-20190501-slice-1_cell-20190501-sample-1_icephys,sub-mouse-YVQMA_ses-20190501-sample-1_slice-20190501-slice-1_cell-20190501-sample-1_icephys.nwb
20190501_sample_11,BICAU-11,sub-mouse-BICAU_ses-20190501-sample-11_slice-20190501-slice-11_cell-20190501-sample-11_icephys,sub-mouse-BICAU_ses-20190501-sample-11_slice-20190501-slice-11_cell-20190501-sample-11_icephys.nwb
20190501_sample_12,BICAU-12,sub-mouse-BICAU_ses-20190501-sample-12_slice-20190501-slice-12_cell-20190501-sample-12_icephys,sub-mouse-BICAU_ses-20190501-sample-12_slice-20190501-slice-12_cell-20190501-sample-12_icephys.nwb
20190501_sample_14,BICAU-14,sub-mouse-BICAU_ses-20190501-sample-14_slice-20190501-slice-14_cell-20190501-sample-14_icephys,sub-mouse-BICAU_ses-20190501-sample-14_slice-20190501-slice-14_cell-20190501-sample-14_icephys.nwb
20190501_sample_3,YVQMA-3,sub-mouse-YVQMA_ses-20190501-sample-3_slice-20190501-slice-3_cell-20190501-sample-3_icephys,sub-mouse-YVQMA_ses-20190501-sample-3_slice-20190501-slice-3_cell-20190501-sample-3_icephys.nwb
20190501_sample_4,YVQMA-4,sub-mouse-YVQMA_ses-20190501-sample-4_slice-20190501-slice-4_cell-20190501-sample-4_icephys,sub-mouse-YVQMA_ses-20190501-sample-4_slice-20190501-slice-4_cell-20190501-sample-4_icephys.nwb
20190501_sample_5,YVQMA-5,sub-mouse-YVQMA_ses-20190501-sample-5_slice-20190501-slice-5_cell-20190501-sample-5_icephys,sub-mouse-YVQMA_ses-20190501-sample-5_slice-20190501-slice-5_cell-20190501-sample-5_icephys.nwb
20190501_sample_6,YVQMA-6,sub-mouse-YVQMA_ses-20190501-sample-6_slice-20190501-slice-6_cell-20190501-sample-6_icephys,sub-mouse-YVQMA_ses-20190501-sample-6_slice-20190501-slice-6_cell-20190501-sample-6_icephys.nwb
20190501_sample_7,BICAU-7,sub-mouse-BICAU_ses-20190501-sample-7_slice-20190501-slice-7_cell-20190501-sample-7_icephys,sub-mouse-BICAU_ses-20190501-sample-7_slice-20190501-slice-7_cell-20190501-sample-7_icephys.nwb
20190501_sample_8,YVQMA-8,sub-mouse-YVQMA_ses-20190501-sample-8_slice-20190501-slice-8_cell-20190501-sample-8_icephys,sub-mouse-YVQMA_ses-20190501-sample-8_slice-20190501-slice-8_cell-20190501-sample-8_icephys.nwb
20190501_sample_9,BICAU-9,sub-mouse-BICAU_ses-20190501-sample-9_slice-20190501-slice-9_cell-20190501-sample-9_icephys,sub-mouse-BICAU_ses-20190501-sample-9_slice-20190501-slice-9_cell-20190501-sample-9_icephys.nwb
20190503_sample_1,PWFQE-1,sub-mouse-PWFQE_ses-20190503-sample-1_slice-20190503-slice-1_cell-20190503-sample-1_icephys,sub-mouse-PWFQE_ses-20190503-sample-1_slice-20190503-slice-1_cell-20190503-sample-1_icephys.nwb
20190503_sample_3,PWFQE-3,sub-mouse-PWFQE_ses-20190503-sample-3_slice-20190503-slice-3_cell-20190503-sample-3_icephys,sub-mouse-PWFQE_ses-20190503-sample-3_slice-20190503-slice-3_cell-20190503-sample-3_icephys.nwb
20190506_sample_1,EFCUW-1,sub-mouse-EFCUW_ses-20190506-sample-1_slice-20190506-slice-1_cell-20190506-sample-1_icephys,sub-mouse-EFCUW_ses-20190506-sample-1_slice-20190506-slice-1_cell-20190506-sample-1_icephys.nwb
20190506_sample_2,EFCUW-2,sub-mouse-EFCUW_ses-20190506-sample-2_slice-20190506-slice-2_cell-20190506-sample-2_icephys,sub-mouse-EFCUW_ses-20190506-sample-2_slice-20190506-slice-2_cell-20190506-sample-2_icephys.nwb
20190506_sample_3,EFCUW-3,sub-mouse-EFCUW_ses-20190506-sample-3_slice-20190506-slice-3_cell-20190506-sample-3_icephys,sub-mouse-EFCUW_ses-20190506-sample-3_slice-20190506-slice-3_cell-20190506-sample-3_icephys.nwb
20190506_sample_4,EFCUW-4,sub-mouse-EFCUW_ses-20190506-sample-4_slice-20190506-slice-4_cell-20190506-sample-4_icephys,sub-mouse-EFCUW_ses-20190506-sample-4_slice-20190506-slice-4_cell-20190506-sample-4_icephys.nwb
20190506_sample_5,EFCUW-5,sub-mouse-EFCUW_ses-20190506-sample-5_slice-20190506-slice-5_cell-20190506-sample-5_icephys,sub-mouse-EFCUW_ses-20190506-sample-5_slice-20190506-slice-5_cell-20190506-sample-5_icephys.nwb
20190506_sample_6,EFCUW-6,sub-mouse-EFCUW_ses-20190506-sample-6_slice-20190506-slice-6_cell-20190506-sample-6_icephys,sub-mouse-EFCUW_ses-20190506-sample-6_slice-20190506-slice-6_cell-20190506-sample-6_icephys.nwb
20190506_sample_7,EFCUW-7,sub-mouse-EFCUW_ses-20190506-sample-7_slice-20190506-slice-7_cell-20190506-sample-7_icephys,sub-mouse-EFCUW_ses-20190506-sample-7_slice-20190506-slice-7_cell-20190506-sample-7_icephys.nwb
20190507_sample_2,EUEJJ-2,sub-mouse-EUEJJ_ses-20190507-sample-2_slice-20190507-slice-2_cell-20190507-sample-2_icephys,sub-mouse-EUEJJ_ses-20190507-sample-2_slice-20190507-slice-2_cell-20190507-sample-2_icephys.nwb
20190507_sample_3,EUEJJ-3,sub-mouse-EUEJJ_ses-20190507-sample-3_slice-20190507-slice-3_cell-20190507-sample-3_icephys,sub-mouse-EUEJJ_ses-20190507-sample-3_slice-20190507-slice-3_cell-20190507-sample-3_icephys.nwb
20190507_sample_4,EUEJJ-4,sub-mouse-EUEJJ_ses-20190507-sample-4_slice-20190507-slice-4_cell-20190507-sample-4_icephys,sub-mouse-EUEJJ_ses-20190507-sample-4_slice-20190507-slice-4_cell-20190507-sample-4_icephys.nwb
20190507_sample_5,EUEJJ-5,sub-mouse-EUEJJ_ses-20190507-sample-5_slice-20190507-slice-5_cell-20190507-sample-5_icephys,sub-mouse-EUEJJ_ses-20190507-sample-5_slice-20190507-slice-5_cell-20190507-sample-5_icephys.nwb
20190507_sample_6,EUEJJ-6,sub-mouse-EUEJJ_ses-20190507-sample-6_slice-20190507-slice-6_cell-20190507-sample-6_icephys,sub-mouse-EUEJJ_ses-20190507-sample-6_slice-20190507-slice-6_cell-20190507-sample-6_icephys.nwb
20190508_sample_1,SQUNI-1,sub-mouse-SQUNI_ses-20190508-sample-1_slice-20190508-slice-1_cell-20190508-sample-1_icephys,sub-mouse-SQUNI_ses-20190508-sample-1_slice-20190508-slice-1_cell-20190508-sample-1_icephys.nwb
20190508_sample_2,SQUNI-2,sub-mouse-SQUNI_ses-20190508-sample-2_slice-20190508-slice-2_cell-20190508-sample-2_icephys,sub-mouse-SQUNI_ses-20190508-sample-2_slice-20190508-slice-2_cell-20190508-sample-2_icephys.nwb
20190508_sample_3,SQUNI-3,sub-mouse-SQUNI_ses-20190508-sample-3_slice-20190508-slice-3_cell-20190508-sample-3_icephys,sub-mouse-SQUNI_ses-20190508-sample-3_slice-20190508-slice-3_cell-20190508-sample-3_icephys.nwb
20190508_sample_4,SQUNI-4,sub-mouse-SQUNI_ses-20190508-sample-4_slice-20190508-slice-4_cell-20190508-sample-4_icephys,sub-mouse-SQUNI_ses-20190508-sample-4_slice-20190508-slice-4_cell-20190508-sample-4_icephys.nwb
20190508_sample_5,SQUNI-5,sub-mouse-SQUNI_ses-20190508-sample-5_slice-20190508-slice-5_cell-20190508-sample-5_icephys,sub-mouse-SQUNI_ses-20190508-sample-5_slice-20190508-slice-5_cell-20190508-sample-5_icephys.nwb
20190508_sample_6,SQUNI-6,sub-mouse-SQUNI_ses-20190508-sample-6_slice-20190508-slice-6_cell-20190508-sample-6_icephys,sub-mouse-SQUNI_ses-20190508-sample-6_slice-20190508-slice-6_cell-20190508-sample-6_icephys.nwb
20190508_sample_7,SQUNI-7,sub-mouse-SQUNI_ses-20190508-sample-7_slice-20190508-slice-7_cell-20190508-sample-7_icephys,sub-mouse-SQUNI_ses-20190508-sample-7_slice-20190508-slice-7_cell-20190508-sample-7_icephys.nwb
20190509_sample_2,NASMM-2,sub-mouse-NASMM_ses-20190509-sample-2_slice-20190509-slice-2_cell-20190509-sample-2_icephys,sub-mouse-NASMM_ses-20190509-sample-2_slice-20190509-slice-2_cell-20190509-sample-2_icephys.nwb
20190509_sample_3,NASMM-3,sub-mouse-NASMM_ses-20190509-sample-3_slice-20190509-slice-3_cell-20190509-sample-3_icephys,sub-mouse-NASMM_ses-20190509-sample-3_slice-20190509-slice-3_cell-20190509-sample-3_icephys.nwb
20190509_sample_4,NASMM-4,sub-mouse-NASMM_ses-20190509-sample-4_slice-20190509-slice-4_cell-20190509-sample-4_icephys,sub-mouse-NASMM_ses-20190509-sample-4_slice-20190509-slice-4_cell-20190509-sample-4_icephys.nwb
20190509_sample_5,NASMM-5,sub-mouse-NASMM_ses-20190509-sample-5_slice-20190509-slice-5_cell-20190509-sample-5_icephys,sub-mouse-NASMM_ses-20190509-sample-5_slice-20190509-slice-5_cell-20190509-sample-5_icephys.nwb
20190509_sample_9,DAQHB-9,sub-mouse-DAQHB_ses-20190509-sample-9_slice-20190509-slice-9_cell-20190509-sample-9_icephys,sub-mouse-DAQHB_ses-20190509-sample-9_slice-20190509-slice-9_cell-20190509-sample-9_icephys.nwb
20190513_sample_1,HGZZB-1,sub-mouse-HGZZB_ses-20190513-sample-1_slice-20190513-slice-1_cell-20190513-sample-1_icephys,sub-mouse-HGZZB_ses-20190513-sample-1_slice-20190513-slice-1_cell-20190513-sample-1_icephys.nwb
20190513_sample_2,HGZZB-2,sub-mouse-HGZZB_ses-20190513-sample-2_slice-20190513-slice-2_cell-20190513-sample-2_icephys,sub-mouse-HGZZB_ses-20190513-sample-2_slice-20190513-slice-2_cell-20190513-sample-2_icephys.nwb
20190513_sample_3,HGZZB-3,sub-mouse-HGZZB_ses-20190513-sample-3_slice-20190513-slice-3_cell-20190513-sample-3_icephys,sub-mouse-HGZZB_ses-20190513-sample-3_slice-20190513-slice-3_cell-20190513-sample-3_icephys.nwb
20190513_sample_4,HGZZB-4,sub-mouse-HGZZB_ses-20190513-sample-4_slice-20190513-slice-4_cell-20190513-sample-4_icephys,sub-mouse-HGZZB_ses-20190513-sample-4_slice-20190513-slice-4_cell-20190513-sample-4_icephys.nwb
20190513_sample_5,HGZZB-5,sub-mouse-HGZZB_ses-20190513-sample-5_slice-20190513-slice-5_cell-20190513-sample-5_icephys,sub-mouse-HGZZB_ses-20190513-sample-5_slice-20190513-slice-5_cell-20190513-sample-5_icephys.nwb
20190514_sample_2,VVCRL-2,sub-mouse-VVCRL_ses-20190514-sample-2_slice-20190514-slice-2_cell-20190514-sample-2_icephys,sub-mouse-VVCRL_ses-20190514-sample-2_slice-20190514-slice-2_cell-20190514-sample-2_icephys.nwb
20190514_sample_4,VVCRL-4,sub-mouse-VVCRL_ses-20190514-sample-4_slice-20190514-slice-4_cell-20190514-sample-4_icephys,sub-mouse-VVCRL_ses-20190514-sample-4_slice-20190514-slice-4_cell-20190514-sample-4_icephys.nwb
20190514_sample_7,VVCRL-7,sub-mouse-VVCRL_ses-20190514-sample-7_slice-20190514-slice-7_cell-20190514-sample-7_icephys,sub-mouse-VVCRL_ses-20190514-sample-7_slice-20190514-slice-7_cell-20190514-sample-7_icephys.nwb
20190514_sample_8,VVCRL-8,sub-mouse-VVCRL_ses-20190514-sample-8_slice-20190514-slice-8_cell-20190514-sample-8_icephys,sub-mouse-VVCRL_ses-20190514-sample-8_slice-20190514-slice-8_cell-20190514-sample-8_icephys.nwb
20190515_sample_1,AVLEY-1,sub-mouse-AVLEY_ses-20190515-sample-1_slice-20190515-slice-1_cell-20190515-sample-1_icephys,sub-mouse-AVLEY_ses-20190515-sample-1_slice-20190515-slice-1_cell-20190515-sample-1_icephys.nwb
20190515_sample_10,QPOWO-10,sub-mouse-QPOWO_ses-20190515-sample-10_slice-20190515-slice-10_cell-20190515-sample-10_icephys,sub-mouse-QPOWO_ses-20190515-sample-10_slice-20190515-slice-10_cell-20190515-sample-10_icephys.nwb
20190515_sample_11,QPOWO-11,sub-mouse-QPOWO_ses-20190515-sample-11_slice-20190515-slice-11_cell-20190515-sample-11_icephys,sub-mouse-QPOWO_ses-20190515-sample-11_slice-20190515-slice-11_cell-20190515-sample-11_icephys.nwb
20190515_sample_12,QPOWO-12,sub-mouse-QPOWO_ses-20190515-sample-12_slice-20190515-slice-12_cell-20190515-sample-12_icephys,sub-mouse-QPOWO_ses-20190515-sample-12_slice-20190515-slice-12_cell-20190515-sample-12_icephys.nwb
20190515_sample_13,QPOWO-13,sub-mouse-QPOWO_ses-20190515-sample-13_slice-20190515-slice-13_cell-20190515-sample-13_icephys,sub-mouse-QPOWO_ses-20190515-sample-13_slice-20190515-slice-13_cell-20190515-sample-13_icephys.nwb
20190515_sample_14,QPOWO-14,sub-mouse-QPOWO_ses-20190515-sample-14_slice-20190515-slice-14_cell-20190515-sample-14_icephys,sub-mouse-QPOWO_ses-20190515-sample-14_slice-20190515-slice-14_cell-20190515-sample-14_icephys.nwb
20190515_sample_15,QPOWO-15,sub-mouse-QPOWO_ses-20190515-sample-15_slice-20190515-slice-15_cell-20190515-sample-15_icephys,sub-mouse-QPOWO_ses-20190515-sample-15_slice-20190515-slice-15_cell-20190515-sample-15_icephys.nwb
20190515_sample_2,AVLEY-2,sub-mouse-AVLEY_ses-20190515-sample-2_slice-20190515-slice-2_cell-20190515-sample-2_icephys,sub-mouse-AVLEY_ses-20190515-sample-2_slice-20190515-slice-2_cell-20190515-sample-2_icephys.nwb
20190515_sample_3,AVLEY-3,sub-mouse-AVLEY_ses-20190515-sample-3_slice-20190515-slice-3_cell-20190515-sample-3_icephys,sub-mouse-AVLEY_ses-20190515-sample-3_slice-20190515-slice-3_cell-20190515-sample-3_icephys.nwb
20190515_sample_4,AVLEY-4,sub-mouse-AVLEY_ses-20190515-sample-4_slice-20190515-slice-4_cell-20190515-sample-4_icephys,sub-mouse-AVLEY_ses-20190515-sample-4_slice-20190515-slice-4_cell-20190515-sample-4_icephys.nwb
20190515_sample_5,AVLEY-5,sub-mouse-AVLEY_ses-20190515-sample-5_slice-20190515-slice-5_cell-20190515-sample-5_icephys,sub-mouse-AVLEY_ses-20190515-sample-5_slice-20190515-slice-5_cell-20190515-sample-5_icephys.nwb
20190515_sample_6,AVLEY-6,sub-mouse-AVLEY_ses-20190515-sample-6_slice-20190515-slice-6_cell-20190515-sample-6_icephys,sub-mouse-AVLEY_ses-20190515-sample-6_slice-20190515-slice-6_cell-20190515-sample-6_icephys.nwb
20190515_sample_7,AVLEY-7,sub-mouse-AVLEY_ses-20190515-sample-7_slice-20190515-slice-7_cell-20190515-sample-7_icephys,sub-mouse-AVLEY_ses-20190515-sample-7_slice-20190515-slice-7_cell-20190515-sample-7_icephys.nwb
20190515_sample_8,AVLEY-8,sub-mouse-AVLEY_ses-20190515-sample-8_slice-20190515-slice-8_cell-20190515-sample-8_icephys,sub-mouse-AVLEY_ses-20190515-sample-8_slice-20190515-slice-8_cell-20190515-sample-8_icephys.nwb
20190515_sample_9,AVLEY-9,sub-mouse-AVLEY_ses-20190515-sample-9_slice-20190515-slice-9_cell-20190515-sample-9_icephys,sub-mouse-AVLEY_ses-20190515-sample-9_slice-20190515-slice-9_cell-20190515-sample-9_icephys.nwb
20190516_sample_2,EUNBK-2,sub-mouse-EUNBK_ses-20190516-sample-2_slice-20190516-slice-2_cell-20190516-sample-2_icephys,sub-mouse-EUNBK_ses-20190516-sample-2_slice-20190516-slice-2_cell-20190516-sample-2_icephys.nwb
20190516_sample_3,EUNBK-3,sub-mouse-EUNBK_ses-20190516-sample-3_slice-20190516-slice-3_cell-20190516-sample-3_icephys,sub-mouse-EUNBK_ses-20190516-sample-3_slice-20190516-slice-3_cell-20190516-sample-3_icephys.nwb
20190516_sample_4,EUNBK-4,sub-mouse-EUNBK_ses-20190516-sample-4_slice-20190516-slice-4_cell-20190516-sample-4_icephys,sub-mouse-EUNBK_ses-20190516-sample-4_slice-20190516-slice-4_cell-20190516-sample-4_icephys.nwb
20190516_sample_5,EUNBK-5,sub-mouse-EUNBK_ses-20190516-sample-5_slice-20190516-slice-5_cell-20190516-sample-5_icephys,sub-mouse-EUNBK_ses-20190516-sample-5_slice-20190516-slice-5_cell-20190516-sample-5_icephys.nwb
20190516_sample_6,EUNBK-6,sub-mouse-EUNBK_ses-20190516-sample-6_slice-20190516-slice-6_cell-20190516-sample-6_icephys,sub-mouse-EUNBK_ses-20190516-sample-6_slice-20190516-slice-6_cell-20190516-sample-6_icephys.nwb
20190522_sample_1,SGFBF-1,sub-mouse-SGFBF_ses-20190522-sample-1_slice-20190522-slice-1_cell-20190522-sample-1_icephys,sub-mouse-SGFBF_ses-20190522-sample-1_slice-20190522-slice-1_cell-20190522-sample-1_icephys.nwb
20190528_sample_2,RBROS-2,sub-mouse-RBROS_ses-20190528-sample-2_slice-20190528-slice-2_cell-20190528-sample-2_icephys,sub-mouse-RBROS_ses-20190528-sample-2_slice-20190528-slice-2_cell-20190528-sample-2_icephys.nwb
20190528_sample_4,RBROS-4,sub-mouse-RBROS_ses-20190528-sample-4_slice-20190528-slice-4_cell-20190528-sample-4_icephys,sub-mouse-RBROS_ses-20190528-sample-4_slice-20190528-slice-4_cell-20190528-sample-4_icephys.nwb
20190528_sample_6,RBROS-6,sub-mouse-RBROS_ses-20190528-sample-6_slice-20190528-slice-6_cell-20190528-sample-6_icephys,sub-mouse-RBROS_ses-20190528-sample-6_slice-20190528-slice-6_cell-20190528-sample-6_icephys.nwb
20190528_sample_7,RBROS-7,sub-mouse-RBROS_ses-20190528-sample-7_slice-20190528-slice-7_cell-20190528-sample-7_icephys,sub-mouse-RBROS_ses-20190528-sample-7_slice-20190528-slice-7_cell-20190528-sample-7_icephys.nwb
20190528_sample_8,RBROS-8,sub-mouse-RBROS_ses-20190528-sample-8_slice-20190528-slice-8_cell-20190528-sample-8_icephys,sub-mouse-RBROS_ses-20190528-sample-8_slice-20190528-slice-8_cell-20190528-sample-8_icephys.nwb
20190528_sample_9,RBROS-9,sub-mouse-RBROS_ses-20190528-sample-9_slice-20190528-slice-9_cell-20190528-sample-9_icephys,sub-mouse-RBROS_ses-20190528-sample-9_slice-20190528-slice-9_cell-20190528-sample-9_icephys.nwb
